"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"725",592165,"Brandon Brennan",2019,"725","100.0","0.201","0.154","0.235","0.355","0.272","0.291","0.220","34","169","87.9","5.3","1989","90.0","88.35","115","338","385","-1.6","5.30","106","149","110","144","297","319","295"
"724",573046,"Mike Morin",2019,"724","100.0","0.238","0.145","0.247","0.383","0.287","0.334","0.278","46","193","86.6","14.0","1829","82.9","83.19","84","386","330","0.3","6.52","110","152","115","149","297","322","291"
"723",658305,"Edgar Garcia",2019,"723","100.0","0.266","0.266","0.303","0.531","0.374","0.359","0.246","38","143","89.6","17.0","2318","90.5","89.96","100","312","411","-0.5","5.99","109","150","118","148","302","323","293"
"720",643493,"Austin Pruitt",2019,"720","100.0","0.266","0.186","0.301","0.452","0.314","0.310","0.260","47","177","88.3","6.4","2437","88.3","87.03","86","346","369","-1.3","5.40","109","161","117","149","292","326","302"
"718",592390,"Heath Hembree",2019,"718","100.0","0.224","0.230","0.273","0.454","0.322","0.319","0.219","34","152","89.0","26.6","2525","90.9","91.03","95","347","367","0.1","6.31","112","150","116","148","285","322","291"
"715",502327,"Hector Santiago",2019,"715","100.0","0.300","0.257","0.366","0.557","0.395","0.382","0.273","42","140","88.6","21.4","2089","88.3","87.31","89","318","397","-1.0","5.60","111","150","116","147","293","321","295"
"714",663776,"Patrick Sandoval",2019,"714","100.0","0.240","0.185","0.293","0.425","0.322","0.334","0.259","35","146","88.4","9.2","2014","87.5","86.54","102","311","401","-1.0","5.61","111","148","116","146","297","319","287"
"709",580792,"Nick Goody",2019,"709","100.0","0.201","0.188","0.245","0.389","0.291","0.258","0.181","30","149","85.3","27.4","2303","87.6","87.31","116","365","344","-0.3","5.92","110","152","117","150","290","312","289"
"708",607457,"Kyle Barraclough",2019,"708","100.0","0.273","0.245","0.319","0.518","0.371","0.395","0.281","38","139","90.6","13.6","2246","90.1","89.83","97","320","385","-0.3","6.04","110","149","111","147","304","317","297"
"708",571858,"Branden Kline",2019,"708","100.0","0.275","0.231","0.297","0.506","0.360","0.391","0.305","44","160","89.9","12.1","2160","92.2","92.07","77","316","390","-0.1","6.11","107","154","119","147","301","325","299"
"704",594840,"Matt Grace",2019,"704","100.0","0.319","0.241","0.340","0.560","0.379","0.386","0.315","61","191","91.1","7.2","1860","88.5","87.67","64","328","372","-0.8","5.66","113","151","114","148","299","314","298"
"696",607074,"Carlos Rodon",2019,"696","100.0","0.239","0.152","0.322","0.391","0.307","0.300","0.211","33","138","89.8","14.4","2203","87.8","86.56","91","319","375","-1.2","5.45","108","148","109","146","293","318","288"
"696",594987,"Casey Sadler",2019,"696","100.0","0.236","0.126","0.259","0.362","0.284","0.309","0.255","41","174","88.5","9.6","2559","89.0","88.29","72","317","371","-0.7","5.77","114","160","120","147","294","319","294"
"693",664062,"Tony Gonsolin",2019,"693","100.0","0.178","0.144","0.208","0.322","0.252","0.300","0.225","26","146","88.6","15.8","2377","89.6","88.89","87","324","366","-0.7","5.77","114","161","118","146","300","321","297"
"693",656547,"Jonathan Holder",2019,"693","100.0","0.256","0.196","0.307","0.452","0.319","0.299","0.234","43","168","88.3","16.1","2361","88.0","87.94","88","343","347","-0.1","6.13","108","154","115","149","295","325","291"
"693",664353,"Jose Urquidy",2019,"693","100.0","0.241","0.165","0.286","0.405","0.285","0.299","0.236","38","158","87.0","17.8","2342","87.7","86.64","90","318","375","-1.1","5.64","112","157","122","148","290","322","299"
"692",458677,"Justin Wilson",2019,"692","100.0","0.228","0.117","0.299","0.345","0.294","0.285","0.213","33","145","84.7","6.6","2418","92.1","91.54","87","340","348","-0.6","5.83","109","147","111","144","294","312","293"
"690",656257,"Jeff Brigham",2019,"690","100.0","0.248","0.200","0.283","0.448","0.318","0.345","0.268","36","145","88.4","19.8","2700","90.0","88.46","84","331","354","-1.5","5.50","108","154","118","147","301","322","298"
"689",543278,"Blaine Hardy",2019,"689","100.0","0.232","0.238","0.217","0.470","0.308","0.343","0.253","38","164","86.0","12.2","2081","81.6","80.86","72","330","358","-0.7","5.85","109","149","113","147","298","331","294"
"687",622505,"Victor Alcantara",2019,"687","100.0","0.276","0.209","0.280","0.485","0.348","0.383","0.296","45","163","90.9","7.8","2020","92.2","91.07","74","354","331","-1.1","5.71","109","149","113","147","296","329","292"
"686",543001,"Ryan Carpenter",2019,"686","100.0","0.339","0.289","0.338","0.628","0.415","0.388","0.317","61","180","90.7","13.6","2311","84.9","84.33","55","339","341","-0.6","5.95","108","149","114","147","301","330","291"
"684",608723,"Austin Voth",2019,"684","100.0","0.213","0.181","0.259","0.394","0.282","0.281","0.217","33","155","87.7","19.5","2343","88.8","88.52","94","326","353","-0.3","6.00","113","151","112","149","302","312","296"
"682",608678,"Dominic Leone",2019,"682","100.0","0.250","0.231","0.294","0.481","0.342","0.370","0.265","39","156","90.1","15.7","2366","90.9","90.91","101","332","347","0.0","6.17","113","151","114","149","299","324","300"
"681",650382,"Darwinzon Hernandez",2019,"681","100.0","0.231","0.111","0.441","0.342","0.327","0.272","0.166","27","117","86.5","8.7","2421","92.1","93.00","99","279","399","0.9","6.57","110","150","115","148","278","318","292"
"677",641541,"Jon Duplantier",2019,"677","100.0","0.283","0.109","0.359","0.391","0.339","0.356","0.266","39","138","89.3","13.1","2151","88.0","89.06","61","296","373","1.1","6.89","109","152","118","150","302","324","301"
"676",657277,"Logan Webb",2019,"676","100.0","0.278","0.177","0.333","0.456","0.336","0.354","0.298","44","158","89.1","7.7","2186","88.7","88.97","66","289","380","0.3","6.32","111","153","115","150","295","329","302"
"675",476451,"Jeremy Hellickson",2019,"675","100.0","0.294","0.231","0.311","0.525","0.375","0.387","0.298","47","160","86.4","15.8","2201","83.9","82.87","45","276","398","-1.0","5.62","113","151","114","147","300","316","297"
"674",543901,"Ryan Weber",2019,"674","100.0","0.284","0.178","0.319","0.462","0.333","0.311","0.263","48","169","87.8","8.1","2144","84.5","82.84","44","301","369","-1.7","5.30","112","151","118","150","286","322","291"
"673",656954,"Justus Sheffield",2019,"673","100.0","0.303","0.186","0.379","0.490","0.376","0.328","0.246","44","145","90.6","7.7","1982","88.9","87.65","92","306","363","-1.3","5.35","105","154","117","147","302","314","287"
"673",503449,"Wily Peralta",2019,"673","100.0","0.296","0.191","0.309","0.487","0.364","0.381","0.282","45","152","90.3","12.2","1939","89.1","88.25","66","298","372","-0.8","5.62","110","147","120","139","301","325","305"
"665",605488,"Jeffrey Springs",2019,"665","100.0","0.295","0.194","0.358","0.488","0.375","0.361","0.280","38","129","88.0","20.9","1975","87.5","87.59","92","305","360","0.1","6.28","108","153","117","148","296","320","298"
"661",606930,"Jacob Barnes",2019,"661","100.0","0.265","0.213","0.293","0.478","0.352","0.352","0.265","36","136","89.2","7.3","2408","90.8","91.38","64","274","387","0.6","6.52","112","154","122","150","301","323","299"
"657",593974,"Wandy Peralta",2019,"657","100.0","0.265","0.258","0.261","0.523","0.349","0.366","0.282","40","151","87.2","6.9","2213","90.3","89.11","103","315","337","-1.2","5.47","114","151","116","146","289","314","290"
"653",424144,"Oliver Perez",2019,"653","100.0","0.242","0.185","0.314","0.427","0.306","0.276","0.221","38","157","86.9","10.7","2223","85.2","84.41","91","319","325","-0.8","5.70","107","149","113","148","285","311","290"
"651",664129,"Geoff Hartlieb",2019,"651","100.0","0.351","0.257","0.415","0.608","0.418","0.374","0.303","52","148","90.4","8.8","2422","93.0","93.47","76","325","324","0.5","6.38","109","148","124","145","305","325","298"
"647",650671,"Jose Quijada",2019,"647","100.0","0.239","0.336","0.288","0.575","0.398","0.384","0.249","27","113","89.6","16.3","2291","90.5","90.72","99","289","352","0.2","6.39","106","153","118","147","301","325","295"
"647",459429,"Jake McGee",2019,"647","100.0","0.288","0.276","0.300","0.564","0.368","0.345","0.262","47","163","90.1","15.9","2179","90.9","90.10","61","313","331","-0.8","5.62","113","151","117","146","312","335","308"
"646",542585,"Jose Cisnero",2019,"646","100.0","0.257","0.191","0.323","0.449","0.336","0.306","0.225","35","136","87.7","17.4","2376","92.9","92.11","87","323","318","-0.8","5.70","108","146","116","146","296","328","294"
"641",475479,"David Phelps",2019,"641","100.0","0.242","0.180","0.295","0.422","0.320","0.321","0.240","31","128","88.7","16.4","2427","88.2","86.93","54","267","372","-1.3","5.40","108","151","116","150","304","326","297"
"639",608344,"Cole Irvin",2019,"639","100.0","0.278","0.179","0.302","0.457","0.334","0.377","0.306","45","162","85.9","15.9","1884","86.6","85.95","67","323","313","-0.6","5.81","108","151","117","148","300","323","294"
"637",641149,"Wes Parsons",2019,"637","100.0","0.264","0.190","0.283","0.455","0.366","0.399","0.303","32","121","89.1","9.1","2342","90.4","90.50","61","278","354","0.1","6.19","108","148","113","146","308","330","302"
"635",672773,"Elvis Luciano",2019,"635","100.0","0.275","0.176","0.317","0.450","0.364","0.358","0.262","36","131","89.7","13.7","2157","90.4","89.33","74","292","340","-1.1","5.74","108","149","119","148","305","323","297"
"634",657612,"Tim Hill",2019,"634","100.0","0.217","0.119","0.270","0.336","0.275","0.273","0.207","31","143","88.2","3.7","2141","87.1","87.57","62","300","325","0.5","6.62","107","148","112","143","297","323","302"
"633",623364,"Brad Wieck",2019,"633","100.0","0.214","0.237","0.267","0.450","0.314","0.322","0.222","28","131","90.7","18.3","2222","90.5","91.51","82","296","333","1.0","6.81","113","151","112","149","303","326","302"
"629",606167,"Adalberto Mejia",2019,"629","100.0","0.268","0.179","0.322","0.447","0.351","0.393","0.293","33","123","90.3","19.8","2446","88.4","87.57","67","287","341","-0.8","5.76","109","151","116","146","294","319","290"
"617",592145,"Jesse Biddle",2019,"617","100.0","0.339","0.185","0.389","0.524","0.411","0.431","0.338","42","124","91.4","10.7","2514","88.3","87.27","52","237","374","-1.0","5.99","107","150","113","146","299","319","293"
"616",622786,"Jesus Tinoco",2019,"616","100.0","0.263","0.336","0.245","0.599","0.393","0.398","0.278","36","137","88.7","10.0","2287","91.1","90.35","61","272","343","-0.8","5.54","115","153","119","148","309","339","309"
"612",656887,"Sean Reid-Foley",2019,"612","100.0","0.262","0.183","0.298","0.444","0.352","0.350","0.254","33","126","88.9","11.7","2073","88.1","89.03","68","285","322","0.9","6.75","108","154","115","150","307","326","298"
"611",446372,"Corey Kluber",2019,"611","100.0","0.297","0.155","0.374","0.453","0.353","0.340","0.256","44","148","86.9","13.7","2351","88.0","87.67","82","288","319","-0.3","5.95","107","149","112","147","286","309","283"
"609",664045,"Thomas Eshelman",2019,"609","100.0","0.313","0.280","0.297","0.593","0.389","0.390","0.310","47","150","90.5","16.7","1751","81.9","81.96","44","285","322","0.1","6.18","107","153","120","146","303","328","299"
"608",622075,"Yency Almonte",2019,"608","100.0","0.279","0.236","0.305","0.514","0.359","0.381","0.293","39","140","90.7","17.4","2238","91.5","91.90","73","296","308","0.4","6.23","112","152","120","148","311","334","307"
"608",664208,"Phil Maton",2019,"608","100.0","0.259","0.224","0.290","0.483","0.338","0.326","0.265","38","147","86.8","11.6","2673","86.7","87.69","76","307","298","1.0","6.74","116","153","119","151","302","323","299"
"602",571735,"David Hale",2019,"602","100.0","0.264","0.149","0.298","0.412","0.298","0.285","0.255","39","148","86.1","8.6","2108","88.8","88.84","51","298","302","0.0","6.16","109","153","116","148","293","329","291"
"600",501593,"Luis Avilan",2019,"600","100.0","0.266","0.161","0.315","0.427","0.338","0.348","0.277","33","124","84.9","8.9","2211","83.9","82.85","70","252","345","-1.0","5.51","109","152","113","145","293","314","291"
"599",518813,"Greg Holland",2019,"599","100.0","0.198","0.167","0.244","0.365","0.296","0.301","0.199","25","126","89.3","11.0","2178","87.1","86.41","77","255","343","-0.7","5.79","112","153","117","151","302","330","304"
"595",475115,"Tyson Ross",2019,"595","100.0","0.289","0.204","0.306","0.493","0.364","0.400","0.308","41","142","89.6","7.4","2513","87.7","86.50","43","254","339","-1.2","5.41","109","150","113","149","296","331","295"
"593",595001,"Josh A. Smith",2019,"593","100.0","0.281","0.266","0.292","0.547","0.365","0.365","0.275","36","128","89.3","15.4","2523","86.2","86.02","77","272","318","-0.2","6.05","111","149","120","149","287","321","294"
"592",642528,"Jonathan Loaisiga",2019,"592","100.0","0.263","0.212","0.316","0.475","0.342","0.328","0.242","31","118","89.3","13.7","2435","92.0","91.69","88","265","325","-0.3","6.07","106","152","118","148","293","319","287"
"588",621345,"A.J. Minter",2019,"588","100.0","0.298","0.149","0.393","0.446","0.360","0.349","0.266","36","121","87.9","11.8","2273","92.4","92.05","89","292","294","-0.4","5.91","108","149","112","148","305","324","296"
"587",592858,"Rowan Wick",2019,"587","100.0","0.183","0.050","0.259","0.233","0.244","0.281","0.196","22","120","87.8","10.0","2415","90.0","89.83","75","287","294","-0.2","6.11","111","151","110","150","296","322","296"
"586",621237,"Jose Alvarado",2019,"586","100.0","0.254","0.105","0.360","0.360","0.328","0.328","0.235","29","114","89.3","5.5","2250","96.7","97.00","74","238","345","0.3","6.49","103","151","111","145","289","321","293"
"586",622072,"Alex Wood",2019,"586","100.0","0.291","0.298","0.300","0.589","0.381","0.382","0.312","41","141","89.0","13.4","2008","86.2","85.86","70","281","299","-0.3","5.99","112","153","116","145","299","313","284"
"577",664854,"Ryan Helsley",2019,"577","100.0","0.245","0.187","0.282","0.432","0.304","0.299","0.241","34","139","88.2","18.0","2467","93.2","93.19","66","297","276","0.0","6.13","112","152","113","149","296","323","298"
"577",605541,"Mike Wright",2019,"577","100.0","0.336","0.229","0.392","0.565","0.397","0.368","0.302","44","131","91.1","14.3","2200","90.8","90.08","64","271","303","-0.7","5.88","111","154","121","146","292","324","294"
"568",667498,"Robert Dugger",2019,"568","100.0","0.254","0.215","0.265","0.469","0.345","0.368","0.275","33","130","90.0","15.5","2173","84.7","83.92","58","260","300","-0.8","5.82","107","151","110","147","296","327","294"
"567",623465,"Evan Phillips",2019,"567","100.0","0.286","0.125","0.417","0.411","0.361","0.349","0.257","32","112","91.7","13.0","2230","91.0","90.13","74","244","318","-0.9","5.76","103","150","116","146","298","325","296"
"566",669160,"Dustin May",2019,"566","100.0","0.250","0.091","0.316","0.341","0.278","0.309","0.260","33","132","86.8","8.2","2580","92.9","92.74","55","267","295","-0.2","6.14","111","157","116","146","301","318","294"
"564",656977,"Chad Sobotka",2019,"564","100.0","0.250","0.196","0.324","0.446","0.354","0.345","0.235","28","112","90.4","12.3","2692","91.2","90.46","92","260","301","-0.7","5.77","109","150","115","150","304","326","297"
"564",543532,"Tim Melville",2019,"564","100.0","0.274","0.258","0.269","0.532","0.364","0.376","0.285","34","124","90.0","14.4","2193","84.7","84.65","67","270","292","0.0","6.12","114","154","116","149","308","339","308"
"561",621199,"Matt Bowman",2019,"561","100.0","0.221","0.115","0.258","0.336","0.263","0.265","0.229","27","122","85.4","6.3","1993","89.0","88.50","49","249","311","-0.5","6.02","113","153","120","145","291","311","286"
"560",543351,"Jay Jackson",2019,"560","100.0","0.202","0.202","0.276","0.404","0.309","0.321","0.212","22","109","88.8","15.0","2400","89.5","88.29","104","265","290","-1.2","5.77","112","156","120","149","304","316","296"
"558",460283,"Jerry Blevins",2019,"558","100.0","0.207","0.174","0.247","0.380","0.290","0.347","0.258","25","121","87.4","19.2","2289","80.2","80.14","65","243","313","-0.1","6.24","108","151","113","150","306","324","297"
"556",608334,"Carson Fulmer",2019,"556","100.0","0.243","0.168","0.263","0.411","0.338","0.340","0.232","26","107","88.9","13.7","2352","89.8","89.46","64","265","286","-0.3","5.95","109","149","114","146","290","318","289"
"555",476589,"Adam Warren",2019,"555","100.0","0.257","0.294","0.253","0.550","0.366","0.364","0.267","28","109","87.5","8.6","2117","86.9","86.75","57","217","337","-0.1","6.03","114","152","115","149","304","325","304"
"555",592791,"Jameson Taillon",2019,"555","100.0","0.231","0.170","0.263","0.401","0.284","0.326","0.269","34","147","89.0","7.7","2408","90.5","90.46","69","282","267","0.0","6.12","108","147","112","147","298","321","299"
"553",621219,"Alec Mills",2019,"553","100.0","0.231","0.164","0.299","0.396","0.311","0.336","0.245","31","134","88.4","11.1","2208","83.2","82.83","74","263","283","-0.4","5.98","111","151","118","148","295","324","294"
"551",641793,"Zack Littell",2019,"551","100.0","0.250","0.162","0.300","0.412","0.297","0.350","0.293","34","136","91.2","14.1","2103","89.9","90.05","79","289","262","0.2","6.31","109","153","116","147","302","328","294"
"547",656725,"Alex McRae",2019,"547","100.0","0.319","0.292","0.318","0.611","0.424","0.404","0.294","36","113","90.6","13.7","2166","89.2","87.76","50","255","288","-1.4","6.10","110","151","121","147","304","324","299"
"543",621397,"Tyler Olson",2019,"543","100.0","0.281","0.157","0.341","0.438","0.343","0.309","0.229","34","121","84.9","11.8","2423","80.6","78.93","62","242","299","-1.7","5.14","109","150","117","148","286","311","288"
"542",622772,"Jimmy Cordero",2019,"542","100.0","0.197","0.144","0.227","0.341","0.267","0.292","0.236","26","132","85.4","3.0","2053","94.4","95.80","82","280","258","1.4","6.91","112","150","117","147","293","322","294"
"541",613534,"Austin Adams",2019,"541","100.0","0.179","0.152","0.286","0.330","0.271","0.269","0.177","20","112","89.5","10.3","2736","91.5","89.71","96","239","301","-1.8","5.29","109","153","112","147","300","321","293"
"540",605498,"Andrew Suarez",2019,"540","100.0","0.302","0.256","0.317","0.558","0.374","0.372","0.284","39","129","89.8","9.4","2051","89.1","87.31","45","259","278","-1.8","5.03","109","149","112","146","297","327","300"
"539",623470,"Jake Newberry",2019,"539","100.0","0.248","0.265","0.262","0.513","0.345","0.362","0.255","29","117","90.8","17.8","2372","89.0","88.28","68","247","291","-0.7","5.66","112","150","120","142","300","327","303"
"536",657097,"Jacob Webb",2019,"536","100.0","0.205","0.171","0.235","0.376","0.284","0.285","0.210","24","117","88.5","18.0","2447","89.4","88.75","71","271","264","-0.6","5.79","108","151","113","150","306","325","295"
"533",643617,"Zac Reininger",2019,"533","100.0","0.361","0.426","0.344","0.787","0.481","0.458","0.349","44","122","90.8","14.1","2331","89.4","89.04","41","231","301","-0.4","6.01","110","150","118","148","298","330","292"
"525",605501,"Stephen Tarpley",2019,"525","100.0","0.330","0.233","0.444","0.563","0.413","0.343","0.261","34","103","89.5","12.1","2195","86.9","86.18","70","215","306","-0.7","5.83","107","152","119","149","292","321","288"
"522",621385,"Daniel Stumpf",2019,"522","100.0","0.302","0.198","0.349","0.500","0.362","0.349","0.271","35","116","90.8","16.2","2257","87.4","86.37","58","232","289","-1.0","5.62","109","148","113","147","296","329","295"
"521",673258,"Michel Baez",2019,"521","100.0","0.223","0.143","0.268","0.366","0.296","0.300","0.224","25","112","87.7","16.9","2137","91.6","90.76","61","254","264","-0.8","5.80","112","149","116","148","300","324","304"
"521",621389,"Ty Blach",2019,"521","100.0","0.377","0.295","0.404","0.672","0.464","0.411","0.325","46","122","90.2","15.4","2125","85.9","83.46","37","230","291","-2.4","4.87","106","150","117","148","296","326","293"
"519",664856,"Chance Adams",2019,"519","100.0","0.351","0.297","0.395","0.649","0.440","0.381","0.286","39","111","89.9","15.6","2555","87.6","87.54","43","237","280","-0.1","6.14","108","154","122","150","292","320","288"
"519",623913,"Wei-Chung Wang",2019,"519","100.0","0.239","0.150","0.250","0.389","0.309","0.326","0.242","27","113","87.1","17.1","2200","87.1","86.15","47","233","283","-0.9","5.63","108","148","119","148","299","324","299"
"514",605525,"J.B. Wendelken",2019,"514","100.0","0.178","0.119","0.229","0.297","0.230","0.248","0.187","21","118","87.4","18.1","2279","90.3","89.53","67","245","265","-0.8","5.87","108","148","120","151","296","321","295"
"513",543169,"Brian Flynn",2019,"513","100.0","0.333","0.132","0.391","0.465","0.379","0.390","0.323","38","114","90.0","11.2","2264","87.0","87.59","44","221","287","0.6","6.44","111","148","115","143","293","317","298"
"507",641853,"David McKay",2019,"507","100.0","0.206","0.144","0.283","0.351","0.299","0.324","0.229","20","97","89.9","20.7","2632","88.1","87.77","50","224","282","-0.3","6.17","112","150","122","147","299","327","293"
"504",605309,"Keone Kela",2019,"504","100.0","0.178","0.168","0.225","0.346","0.262","0.282","0.202","19","107","88.8","19.1","2304","89.7","90.24","59","219","281","0.5","6.43","112","150","116","148","305","322","300"
"501",664180,"Matt Hall",2019,"501","100.0","0.289","0.175","0.364","0.464","0.364","0.349","0.254","28","97","88.0","10.2","2470","86.4","85.88","49","189","309","-0.5","5.88","108","150","119","147","295","325","290"
"497",456051,"Hector Noesi",2019,"497","100.0","0.280","0.308","0.299","0.589","0.390","0.354","0.254","30","107","90.3","21.1","2194","88.7","87.91","66","248","246","-0.8","5.74","109","153","114","148","301","326","290"
"492",626929,"Lewis Thorpe",2019,"492","100.0","0.336","0.195","0.438","0.531","0.384","0.332","0.274","38","113","89.0","16.3","2034","86.0","87.33","65","233","255","1.3","6.91","105","150","112","143","304","326","293"
"491",605260,"Taylor Guerrieri",2019,"491","100.0","0.263","0.192","0.333","0.455","0.372","0.335","0.220","26","99","89.4","5.1","2492","87.2","85.45","38","195","290","-1.8","5.35","109","151","120","146","295","320","300"
"491",592102,"Cody Allen",2019,"491","100.0","0.255","0.372","0.263","0.628","0.409","0.419","0.269","24","94","94.3","24.9","2494","87.8","87.33","52","193","297","-0.5","6.05","112","150","115","149","294","318","293"
"489",597113,"DJ Johnson",2019,"489","100.0","0.247","0.108","0.319","0.355","0.328","0.341","0.238","23","93","88.8","10.5","2430","89.3","88.70","58","223","261","-0.6","5.80","112","149","118","146","309","329","305"
"487",502202,"Brad Boxberger",2019,"487","100.0","0.243","0.155","0.297","0.398","0.326","0.320","0.230","25","103","85.9","15.3","1923","85.3","84.27","64","221","265","-1.0","5.53","111","150","123","138","301","326","305"
"486",592779,"Brock Stewart",2019,"486","100.0","0.339","0.394","0.313","0.734","0.444","0.377","0.277","37","109","89.5","15.9","2289","87.8","87.70","46","225","256","-0.1","6.28","109","152","115","148","302","324","295"
"481",595918,"A.J. Cole",2019,"481","100.0","0.290","0.196","0.360","0.486","0.341","0.281","0.229","31","107","86.2","20.8","2383","88.3","88.60","76","251","228","0.3","6.37","110","150","115","147","290","312","289"
"478",573668,"Juan Minaya",2019,"478","100.0","0.277","0.223","0.333","0.500","0.361","0.313","0.238","31","112","89.6","21.0","2142","90.7","91.28","52","233","243","0.6","6.54","112","148","117","148","296","324","301"
"476",656271,"Brock Burke",2019,"476","100.0","0.286","0.229","0.279","0.514","0.367","0.357","0.277","30","105","86.6","8.6","2172","88.1","89.20","28","213","260","1.1","6.90","104","154","114","147","296","326","296"
"467",592233,"Stefan Crichton",2019,"467","100.0","0.204","0.106","0.260","0.310","0.250","0.314","0.254","23","113","87.7","9.0","2203","88.1","87.32","52","214","251","-0.8","5.87","111","153","121","151","303","326","302"
"464",606162,"Yefry Ramirez",2019,"464","100.0","0.309","0.206","0.382","0.515","0.396","0.339","0.246","30","97","88.1","8.6","2290","89.9","89.89","56","201","259","0.0","6.15","110","151","123","148","302","325","298"
"464",622554,"Seranthony Dominguez",2019,"464","100.0","0.250","0.135","0.328","0.385","0.316","0.283","0.210","24","96","86.3","5.6","2357","94.4","94.13","67","218","244","-0.3","6.03","110","152","118","150","300","323","295"
"463",656945,"Tanner Scott",2019,"463","100.0","0.277","0.168","0.400","0.446","0.363","0.324","0.228","28","101","91.5","6.3","2474","92.9","92.42","72","211","248","-0.5","5.91","108","151","118","147","294","323","297"
"463",605388,"Adam Morgan",2019,"463","100.0","0.187","0.159","0.216","0.346","0.267","0.265","0.190","20","107","88.0","14.7","2478","84.3","82.94","77","231","227","-1.4","5.37","109","151","116","150","297","322","292"
"461",519166,"Neil Ramirez",2019,"461","100.0","0.274","0.284","0.288","0.558","0.380","0.361","0.254","26","95","88.2","28.1","2450","89.4","89.49","67","225","236","0.1","6.28","109","151","116","147","294","314","288"
"461",642067,"Mike Shawaryn",2019,"461","100.0","0.310","0.250","0.412","0.560","0.414","0.364","0.224","26","84","90.7","22.2","2288","87.2","87.14","74","211","244","-0.1","6.16","109","149","120","148","283","321","294"
"460",571917,"Parker Markel",2019,"460","100.0","0.289","0.278","0.333","0.567","0.410","0.369","0.260","26","90","89.5","16.8","2537","89.1","88.24","51","188","269","-0.9","5.77","111","150","123","147","301","325","298"
"459",606160,"Rafael Montero",2019,"459","100.0","0.217","0.189","0.269","0.406","0.283","0.320","0.239","23","106","87.3","13.7","2193","92.0","91.49","64","215","242","-0.5","5.93","111","155","118","149","294","325","301"
"458",622103,"Gerardo Reyes",2019,"458","100.0","0.240","0.170","0.344","0.410","0.312","0.266","0.185","24","100","89.3","16.3","2410","94.5","92.72","83","237","218","-1.8","5.17","117","151","117","150","306","331","311"
"454",656322,"Sam Coonrod",2019,"454","100.0","0.202","0.117","0.225","0.319","0.294","0.293","0.187","19","94","87.8","11.3","2286","93.4","92.37","48","208","242","-1.0","5.59","110","152","117","147","299","330","300"
"454",663855,"Jordan Hicks",2019,"454","100.0","0.163","0.092","0.215","0.255","0.231","0.242","0.165","16","98","86.9","-2.4","2137","95.7","95.40","57","189","264","-0.3","6.06","111","148","110","148","298","321","300"
"453",641571,"Heath Fillmyer",2019,"453","100.0","0.308","0.253","0.301","0.560","0.394","0.392","0.294","28","91","92.5","14.4","2170","88.0","87.48","37","192","258","-0.5","5.88","109","151","120","140","304","328","300"
"450",663531,"Logan Allen",2019,"450","100.0","0.330","0.220","0.360","0.550","0.401","0.417","0.334","36","109","92.7","3.3","1941","87.1","86.55","46","213","232","-0.6","6.03","111","152","114","148","306","326","301"
"444",640455,"Sean Manaea",2019,"444","100.0","0.160","0.120","0.194","0.280","0.224","0.287","0.218","16","100","88.6","17.3","1891","86.2","86.46","60","212","230","0.3","6.50","111","150","122","151","300","325","295"
"438",664871,"Kyle Dowdy",2019,"438","100.0","0.295","0.182","0.319","0.477","0.377","0.401","0.302","26","88","90.6","9.5","2111","91.2","91.77","40","185","252","0.6","6.55","106","150","113","148","297","322","301"
"435",622092,"Kyle Zimmer",2019,"435","100.0","0.337","0.193","0.413","0.530","0.422","0.395","0.296","28","83","85.4","11.4","2193","91.7","91.45","53","199","235","-0.2","5.97","108","150","120","142","303","325","300"
"428",542881,"Tyler Anderson",2019,"428","100.0","0.363","0.374","0.403","0.736","0.464","0.418","0.319","33","91","88.9","11.6","2303","86.3","86.06","51","213","214","-0.2","5.87","109","152","115","145","314","332","307"
"427",677976,"Randy Dobnak",2019,"427","100.0","0.245","0.055","0.302","0.300","0.264","0.304","0.265","27","110","88.6","6.0","2043","89.4","88.44","60","222","200","-1.0","5.60","106","148","111","144","300","329","298"
"425",572143,"Burch Smith",2019,"425","100.0","0.289","0.178","0.343","0.467","0.361","0.347","0.256","26","90","89.0","18.0","2233","88.0","88.62","52","215","209","0.6","6.57","109","154","118","148","300","321","295"
"424",592712,"Connor Sadzeck",2019,"424","100.0","0.200","0.144","0.250","0.344","0.296","0.323","0.214","18","90","88.6","13.7","2270","92.7","92.30","47","187","233","-0.4","6.09","113","153","117","147","294","320","296"
"422",664196,"Tanner Anderson",2019,"422","100.0","0.309","0.144","0.347","0.454","0.342","0.359","0.287","30","97","88.6","8.1","2228","90.6","89.84","33","197","222","-0.8","5.77","110","146","119","150","304","326","299"
"418",533167,"Matt Shoemaker",2019,"418","100.0","0.163","0.143","0.183","0.306","0.239","0.352","0.257","16","98","89.2","12.9","1790","86.6","85.90","59","207","210","-0.7","5.93","111","151","118","149","295","316","291"
"417",622797,"Pedro Payano",2019,"417","100.0","0.302","0.186","0.348","0.488","0.386","0.406","0.323","26","86","87.4","10.7","2373","87.8","87.32","47","178","238","-0.5","5.90","108","155","121","146","291","321","300"
