"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"3493",453286,"Max Scherzer",2018,"3493","100.0","0.188","0.144","0.267","0.332","0.252","0.253","0.189","150","797","86.5","20.6","2302","89.4","88.76","604","1817","1652","-0.6","5.94","112","152","113","149","294","311","298"
"3427",434378,"Justin Verlander",2018,"3427","100.0","0.200","0.160","0.274","0.360","0.260","0.243","0.187","156","781","88.5","22.0","2662","90.7","89.50","555","1745","1665","-1.2","5.79","110","153","116","152","288","315","291"
"3310",572971,"Dallas Keuchel",2018,"3310","100.0","0.263","0.130","0.302","0.393","0.306","0.299","0.251","211","802","87.3","4.6","2038","85.6","85.26","295","1493","1808","-0.3","6.01","106","151","114","149","288","313","284"
"3306",448306,"James Shields",2018,"3306","100.0","0.245","0.190","0.263","0.435","0.326","0.353","0.264","190","775","88.6","16.7","2217","84.7","85.46","364","1491","1792","0.8","6.63","109","151","110","147","293","313","292"
"3265",605182,"Mike Clevinger",2018,"3265","100.0","0.223","0.142","0.280","0.365","0.288","0.289","0.219","164","737","87.0","14.6","2193","87.6","88.09","421","1509","1744","0.5","6.51","108","153","112","149","285","313","294"
"3257",543037,"Gerrit Cole",2018,"3257","100.0","0.198","0.134","0.288","0.332","0.265","0.275","0.200","143","723","89.1","15.9","2470","91.9","91.31","498","1608","1633","-0.6","6.05","109","152","117","151","287","316","292"
"3250",607536,"Kyle Freeland",2018,"3250","100.0","0.240","0.118","0.288","0.358","0.292","0.307","0.244","182","757","86.8","12.1","2116","88.5","89.02","320","1467","1754","0.5","6.35","110","151","113","144","300","321","301"
"3243",502043,"Kyle Gibson",2018,"3243","100.0","0.241","0.143","0.286","0.385","0.306","0.324","0.253","177","733","87.8","8.0","2182","89.3","90.07","391","1452","1774","0.8","6.67","108","149","116","146","295","322","295"
"3212",605400,"Aaron Nola",2018,"3212","100.0","0.197","0.114","0.254","0.311","0.251","0.266","0.208","149","756","87.1","9.0","2115","86.4","86.77","420","1511","1677","0.4","6.52","107","155","113","148","294","323","292"
"3212",594798,"Jacob deGrom",2018,"3212","100.0","0.196","0.081","0.283","0.277","0.230","0.249","0.203","152","776","86.3","11.1","2292","92.6","93.75","524","1661","1521","1.1","6.84","112","151","108","149","293","316","298"
"3212",425844,"Zack Greinke",2018,"3212","100.0","0.231","0.159","0.273","0.390","0.286","0.310","0.249","181","784","87.9","10.4","2257","85.3","84.53","378","1452","1750","-0.8","5.74","111","152","112","151","302","329","302"
"3181",446372,"Corey Kluber",2018,"3181","100.0","0.224","0.144","0.277","0.368","0.270","0.285","0.233","179","800","88.0","11.3","2419","88.7","88.28","412","1528","1643","-0.4","5.94","109","152","112","149","284","312","295"
"3152",622663,"Luis Severino",2018,"3152","100.0","0.238","0.140","0.315","0.379","0.290","0.302","0.241","173","726","88.4","11.6","2428","92.9","92.43","419","1563","1581","-0.5","6.06","108","155","113","148","294","323","292"
"3142",571578,"Patrick Corbin",2018,"3142","100.0","0.218","0.119","0.304","0.337","0.265","0.289","0.236","162","742","88.3","7.7","2279","85.2","84.79","513","1478","1642","-0.4","6.05","107","151","111","149","300","327","300"
"3121",608566,"German Marquez",2018,"3121","100.0","0.241","0.156","0.314","0.398","0.300","0.287","0.227","179","742","89.5","9.1","2304","90.0","88.54","418","1466","1633","-1.5","5.26","114","152","113","146","299","321","302"
"3121",452657,"Jon Lester",2018,"3121","100.0","0.256","0.154","0.294","0.410","0.319","0.347","0.270","174","681","88.6","13.8","2274","87.1","86.83","280","1365","1733","-0.3","6.12","109","151","109","149","299","319","293"
"3096",519144,"Rick Porcello",2018,"3096","100.0","0.241","0.158","0.286","0.399","0.303","0.314","0.245","177","735","89.0","12.4","2415","86.1","85.40","298","1454","1623","-0.7","5.90","112","153","115","149","281","316","293"
"3084",625643,"Reynaldo Lopez",2018,"3084","100.0","0.234","0.166","0.260","0.400","0.310","0.342","0.258","165","705","88.3","19.6","2015","90.4","90.19","311","1460","1612","-0.2","6.11","109","149","110","148","293","315","293"
"3077",543606,"Jake Odorizzi",2018,"3077","100.0","0.242","0.178","0.293","0.419","0.322","0.337","0.247","151","625","89.1","21.4","2130","87.2","86.22","360","1451","1609","-1.0","5.57","110","151","117","147","296","322","294"
"3068",621244,"Jose Berrios",2018,"3068","100.0","0.222","0.151","0.271","0.372","0.292","0.301","0.227","159","717","87.2","14.4","2187","88.8","88.39","379","1455","1585","-0.4","6.13","110","150","118","147","294","322","293"
"3061",430935,"Cole Hamels",2018,"3061","100.0","0.246","0.176","0.293","0.422","0.325","0.339","0.260","176","715","88.6","11.0","2010","87.5","87.30","394","1454","1579","-0.2","6.20","108","150","110","147","298","319","295"
"3051",543294,"Kyle Hendricks",2018,"3051","100.0","0.247","0.144","0.285","0.391","0.295","0.306","0.248","184","745","86.4","10.4","2077","83.2","82.35","296","1345","1676","-0.9","5.69","114","153","112","150","298","321","297"
"3051",457918,"J.A. Happ",2018,"3051","100.0","0.225","0.165","0.273","0.389","0.295","0.308","0.230","150","668","88.4","15.4","2197","90.1","89.43","352","1454","1583","-0.7","5.95","108","153","112","146","299","324","288"
"3041",592314,"Mike Foltynewicz",2018,"3041","100.0","0.195","0.129","0.252","0.324","0.265","0.280","0.206","130","666","88.6","13.9","2360","91.6","91.14","336","1322","1698","-0.5","6.01","107","149","105","150","294","318","297"
"3022",461829,"Gio Gonzalez",2018,"3022","100.0","0.256","0.143","0.302","0.399","0.320","0.335","0.258","167","652","87.8","11.0","2163","85.2","84.45","311","1291","1714","-0.7","5.83","106","149","112","147","300","312","290"
"3008",643327,"Zack Godley",2018,"3008","100.0","0.260","0.129","0.329","0.389","0.322","0.338","0.257","177","682","89.6","7.4","2154","85.8","84.44","366","1315","1660","-1.4","5.48","109","150","109","150","299","326","302"
"3008",468504,"Jhoulys Chacin",2018,"3008","100.0","0.220","0.138","0.254","0.357","0.287","0.327","0.251","153","697","88.8","13.2","2144","84.8","83.47","276","1293","1693","-1.3","5.41","110","155","111","151","301","318","294"
"3007",608337,"Lucas Giolito",2018,"3007","100.0","0.250","0.194","0.269","0.444","0.345","0.355","0.260","166","664","88.7","13.3","2023","88.1","88.04","280","1298","1686","-0.1","6.28","109","150","110","148","295","314","293"
"3004",592332,"Kevin Gausman",2018,"3004","100.0","0.264","0.172","0.299","0.436","0.325","0.343","0.277","189","715","89.0","10.9","1987","88.9","88.38","365","1474","1517","-0.5","6.00","109","152","111","148","292","317","297"
"3004",571945,"Miles Mikolas",2018,"3004","100.0","0.245","0.105","0.282","0.350","0.271","0.293","0.250","186","760","86.7","8.2","2340","88.8","88.53","318","1564","1419","-0.3","6.08","114","148","107","149","296","316","299"
"2970",471911,"Carlos Carrasco",2018,"2970","100.0","0.238","0.146","0.317","0.384","0.288","0.290","0.232","173","726","89.7","9.8","2318","88.7","88.57","488","1470","1486","-0.1","6.13","108","152","110","149","285","314","294"
"2960",592791,"Jameson Taillon",2018,"2960","100.0","0.246","0.139","0.300","0.385","0.294","0.296","0.243","179","727","87.7","10.6","2360","91.3","91.19","348","1444","1494","-0.1","6.14","110","151","112","149","302","318","297"
"2958",543699,"Tanner Roark",2018,"2958","100.0","0.262","0.159","0.298","0.422","0.319","0.324","0.258","181","690","87.8","14.7","2151","87.3","86.23","273","1348","1592","-1.1","5.72","111","152","113","148","296","314","298"
"2942",458681,"Lance Lynn",2018,"2942","100.0","0.265","0.130","0.336","0.394","0.327","0.314","0.244","163","616","87.5","7.8","2315","91.1","90.96","321","1361","1565","-0.1","6.09","110","150","113","146","294","322","291"
"2921",656794,"Sean Newcomb",2018,"2921","100.0","0.226","0.137","0.275","0.362","0.301","0.303","0.224","137","607","87.6","13.1","2166","88.9","87.55","322","1292","1617","-1.3","5.55","105","151","105","147","299","318","296"
"2918",605483,"Blake Snell",2018,"2918","100.0","0.178","0.122","0.242","0.300","0.246","0.278","0.204","112","630","87.5","10.8","2286","90.5","90.70","460","1322","1591","0.2","6.44","108","154","113","147","293","318","285"
"2908",502706,"Derek Holland",2018,"2908","100.0","0.241","0.164","0.294","0.405","0.309","0.319","0.243","154","640","88.2","14.5","2260","86.8","85.93","326","1359","1537","-0.9","5.83","109","149","111","146","298","317","292"
"2908",500779,"Jose Quintana",2018,"2908","100.0","0.246","0.172","0.287","0.418","0.319","0.327","0.252","162","658","89.3","12.3","2001","87.3","87.52","256","1232","1660","0.2","6.36","112","151","111","149","300","318","294"
"2884",554430,"Zack Wheeler",2018,"2884","100.0","0.225","0.096","0.284","0.320","0.273","0.285","0.224","150","668","86.1","11.2","2244","92.3","93.17","347","1399","1456","0.9","6.76","110","150","110","148","293","316","297"
"2860",571510,"Matthew Boyd",2018,"2860","100.0","0.228","0.182","0.259","0.410","0.305","0.295","0.216","146","639","87.4","22.2","2249","84.1","83.37","313","1320","1518","-0.7","5.81","107","150","111","145","296","319","289"
"2853",545333,"Trevor Bauer",2018,"2853","100.0","0.208","0.095","0.299","0.302","0.260","0.266","0.202","134","645","87.8","12.0","2438","87.3","86.83","405","1284","1558","-0.5","6.00","108","152","111","149","285","312","293"
"2853",542881,"Tyler Anderson",2018,"2853","100.0","0.248","0.200","0.282","0.448","0.324","0.302","0.234","165","665","87.6","16.0","2232","87.5","87.23","353","1391","1450","-0.3","5.91","111","151","113","143","303","324","302"
"2846",601713,"Nick Pivetta",2018,"2846","100.0","0.261","0.162","0.333","0.423","0.322","0.294","0.222","163","624","88.8","10.9","2412","89.7","89.92","374","1357","1471","0.2","6.50","107","153","112","147","294","321","290"
"2844",605164,"Dylan Bundy",2018,"2844","100.0","0.274","0.248","0.318","0.523","0.363","0.330","0.249","188","685","89.3","17.5","2335","86.7","85.57","383","1424","1406","-1.1","5.64","110","154","114","147","291","318","297"
"2838",596001,"Jakob Junis",2018,"2838","100.0","0.265","0.190","0.300","0.455","0.331","0.331","0.253","182","688","88.7","13.8","2159","86.9","86.04","293","1317","1491","-0.9","5.70","113","153","111","145","299","321","299"
"2802",527054,"Julio Teheran",2018,"2802","100.0","0.196","0.178","0.218","0.374","0.295","0.328","0.232","122","623","88.7","15.5","2288","85.8","85.37","343","1204","1584","-0.4","5.94","108","150","106","150","297","320","299"
"2800",592351,"Jon Gray",2018,"2800","100.0","0.266","0.185","0.326","0.451","0.332","0.312","0.249","180","677","89.7","9.8","2128","90.0","90.49","372","1270","1507","0.5","6.34","114","151","112","146","300","323","303"
"2798",502190,"Mike Leake",2018,"2798","100.0","0.280","0.166","0.307","0.447","0.326","0.356","0.303","207","739","89.7","8.5","2116","85.4","83.65","233","1388","1400","-1.8","5.14","109","152","111","148","288","322","294"
"2785",518633,"Danny Duffy",2018,"2785","100.0","0.264","0.162","0.305","0.426","0.333","0.350","0.265","161","610","88.6","17.0","2305","88.1","88.60","299","1278","1497","0.5","6.53","109","153","111","142","297","321","292"
"2778",622491,"Luis Castillo",2018,"2778","100.0","0.245","0.186","0.284","0.431","0.314","0.324","0.248","158","645","88.8","9.6","2110","91.2","89.71","395","1370","1394","-1.5","5.46","115","151","110","146","298","308","291"
"2776",570632,"Jose Urena",2018,"2776","100.0","0.242","0.139","0.275","0.381","0.298","0.318","0.253","155","640","88.5","9.3","2093","92.5","91.87","266","1307","1446","-0.6","6.06","108","149","107","149","298","322","297"
"2760",453562,"Jake Arrieta",2018,"2760","100.0","0.254","0.153","0.289","0.407","0.315","0.321","0.254","165","649","87.8","8.5","2287","90.4","89.67","243","1257","1480","-0.7","5.96","107","153","111","147","295","324","294"
"2755",571760,"Andrew Heaney",2018,"2755","100.0","0.248","0.171","0.296","0.419","0.310","0.316","0.247","171","689","87.7","12.4","2357","87.1","85.81","352","1327","1411","-1.3","5.62","108","152","110","147","298","320","296"
"2723",592866,"Trevor Williams",2018,"2723","100.0","0.231","0.133","0.265","0.364","0.287","0.320","0.255","146","632","86.8","14.2","2043","87.9","88.71","240","1268","1435","0.8","6.60","109","151","112","149","304","320","297"
"2716",456034,"David Price",2018,"2716","100.0","0.230","0.169","0.275","0.399","0.300","0.318","0.244","151","657","88.8","14.5","2078","89.5","88.73","294","1284","1415","-0.8","5.88","108","151","114","149","283","316","289"
"2693",571927,"Steven Matz",2018,"2693","100.0","0.232","0.187","0.270","0.419","0.317","0.312","0.233","134","578","88.9","8.2","2146","89.1","89.39","270","1157","1511","0.3","6.44","110","150","108","146","297","318","297"
"2688",450203,"Charlie Morton",2018,"2688","100.0","0.213","0.143","0.284","0.356","0.293","0.289","0.210","130","609","87.6","7.7","2415","90.0","89.11","343","1195","1469","-0.9","5.87","109","152","115","152","285","315","290"
"2683",571666,"Mike Fiers",2018,"2683","100.0","0.249","0.201","0.270","0.450","0.319","0.343","0.258","166","666","89.8","16.8","2313","84.8","84.00","248","1241","1424","-0.8","5.80","111","150","114","149","294","317","294"
"2649",488768,"Andrew Cashner",2018,"2649","100.0","0.291","0.205","0.311","0.496","0.366","0.366","0.290","177","609","89.2","13.5","2057","88.8","87.15","198","1149","1492","-1.6","5.28","109","155","114","147","292","317","295"
"2603",572020,"James Paxton",2018,"2603","100.0","0.224","0.162","0.301","0.386","0.287","0.293","0.225","134","598","90.1","15.0","2185","91.3","90.95","411","1366","1232","-0.3","6.14","107","151","112","146","293","320","286"
"2602",502624,"Chase Anderson",2018,"2602","100.0","0.228","0.198","0.242","0.426","0.317","0.338","0.251","131","575","87.2","18.6","2198","87.2","85.86","268","1215","1368","-1.3","5.48","110","156","113","150","300","318","292"
"2587",656427,"Jack Flaherty",2018,"2587","100.0","0.199","0.146","0.258","0.345","0.281","0.283","0.206","108","542","86.9","15.5","2182","88.0","89.00","376","1189","1372","1.0","6.79","114","148","109","149","299","318","300"
"2565",433587,"Felix Hernandez",2018,"2565","100.0","0.262","0.198","0.288","0.460","0.344","0.359","0.270","159","606","89.8","12.1","2048","85.0","84.73","226","1144","1395","-0.3","6.11","109","153","112","149","289","320","292"
"2564",594835,"Marco Gonzales",2018,"2564","100.0","0.267","0.146","0.320","0.414","0.311","0.318","0.267","172","643","88.4","10.4","2310","85.3","84.73","261","1236","1316","-0.6","5.98","107","152","112","146","293","319","288"
"2552",501985,"Mike Minor",2018,"2552","100.0","0.235","0.210","0.259","0.445","0.312","0.327","0.247","138","587","87.9","18.8","2472","88.9","87.99","278","1240","1296","-0.9","5.68","108","150","110","146","294","315","293"
"2535",518774,"Matt Harvey",2018,"2535","100.0","0.271","0.195","0.303","0.466","0.334","0.323","0.250","165","609","90.1","13.6","2193","91.3","90.59","255","1231","1287","-0.7","5.86","115","150","110","147","298","312","294"
"2529",467100,"Ivan Nova",2018,"2529","100.0","0.268","0.191","0.290","0.459","0.327","0.338","0.269","171","638","89.9","11.1","2207","89.5","88.51","242","1217","1288","-1.0","5.76","110","151","111","148","302","319","296"
"2525",519242,"Chris Sale",2018,"2525","100.0","0.181","0.108","0.283","0.288","0.237","0.236","0.168","102","565","85.2","12.8","2339","88.3","87.27","425","1213","1293","-1.0","5.89","109","149","115","149","285","314","285"
"2507",282332,"CC Sabathia",2018,"2507","100.0","0.250","0.147","0.295","0.397","0.313","0.298","0.229","150","600","84.8","13.0","2164","85.9","86.60","296","1191","1296","0.7","6.62","104","153","112","147","298","323","288"
"2505",502042,"Chris Archer",2018,"2505","100.0","0.268","0.169","0.339","0.437","0.330","0.320","0.250","155","579","89.7","11.8","2284","91.0","90.16","348","1211","1284","-0.8","5.75","110","151","113","147","299","322","292"
"2500",462136,"Marco Estrada",2018,"2500","100.0","0.274","0.247","0.286","0.521","0.360","0.339","0.248","155","566","87.5","24.7","2233","83.1","81.35","282","1208","1283","-1.8","5.31","109","152","114","145","297","320","292"
"2499",475115,"Tyson Ross",2018,"2499","100.0","0.237","0.156","0.272","0.394","0.309","0.330","0.254","132","556","88.3","8.9","2568","88.1","86.81","228","1052","1421","-1.3","5.38","113","149","113","147","299","319","302"
"2492",605498,"Andrew Suarez",2018,"2492","100.0","0.269","0.178","0.305","0.447","0.329","0.339","0.265","163","606","89.4","7.3","2070","88.5","86.51","207","1135","1342","-2.0","5.02","108","149","110","145","297","320","293"
"2471",592826,"Vince Velasquez",2018,"2471","100.0","0.250","0.168","0.322","0.418","0.325","0.303","0.231","138","553","89.4","16.5","2276","90.2","90.27","310","1137","1304","0.1","6.28","106","153","111","147","295","323","293"
"2455",608717,"Chris Stratton",2018,"2455","100.0","0.273","0.182","0.308","0.455","0.339","0.364","0.289","153","560","90.4","11.4","2528","87.3","87.25","234","1115","1326","0.0","6.10","111","149","112","148","295","317","295"
"2448",453281,"Wade LeBlanc",2018,"2448","100.0","0.246","0.173","0.274","0.419","0.306","0.324","0.254","151","614","87.4","16.1","1840","81.7","81.44","246","1124","1313","-0.3","6.06","107","153","113","148","291","321","291"
"2443",622072,"Alex Wood",2018,"2443","100.0","0.247","0.116","0.295","0.363","0.288","0.295","0.244","143","579","88.1","8.6","1894","86.0","85.66","283","1187","1239","-0.3","6.07","107","153","113","146","301","318","294"
"2437",502171,"Alex Cobb",2018,"2437","100.0","0.284","0.198","0.305","0.482","0.345","0.343","0.278","172","606","89.0","7.5","2092","88.2","86.31","196","1107","1320","-1.9","5.20","111","156","113","148","291","317","296"
"2412",592789,"Noah Syndergaard",2018,"2412","100.0","0.250","0.098","0.323","0.348","0.286","0.272","0.232","148","592","85.8","7.4","2072","93.7","93.91","346","1218","1177","0.2","6.34","111","152","108","148","291","318","298"
"2404",607219,"Sal Romano",2018,"2404","100.0","0.267","0.186","0.289","0.453","0.334","0.346","0.273","155","580","88.3","10.7","2108","91.6","90.63","207","1119","1263","-1.0","5.71","115","150","111","145","296","307","289"
"2398",642232,"Ryan Yarbrough",2018,"2398","100.0","0.246","0.167","0.288","0.414","0.314","0.324","0.258","140","568","85.7","16.3","2112","85.2","84.33","238","1150","1235","-0.9","5.89","110","155","113","148","296","320","290"
"2398",547888,"Masahiro Tanaka",2018,"2398","100.0","0.240","0.182","0.286","0.422","0.307","0.311","0.247","141","588","88.9","10.7","2031","86.7","85.49","356","1207","1182","-1.2","5.56","109","156","113","148","294","323","293"
"2387",453385,"Clayton Richard",2018,"2387","100.0","0.263","0.169","0.292","0.432","0.334","0.356","0.281","159","604","90.6","2.3","2164","87.1","85.11","211","1082","1271","-2.0","5.16","110","149","113","147","300","317","299"
"2386",596133,"Luke Weaver",2018,"2386","100.0","0.277","0.164","0.325","0.441","0.340","0.338","0.265","150","542","87.9","12.8","2153","89.6","89.07","247","1103","1271","-0.5","5.93","112","147","108","148","296","315","297"
"2371",640455,"Sean Manaea",2018,"2371","100.0","0.232","0.153","0.249","0.385","0.287","0.337","0.268","141","608","89.5","12.4","1724","86.3","86.45","243","1205","1150","0.1","6.50","107","149","118","148","301","322","298"
"2364",477132,"Clayton Kershaw",2018,"2364","100.0","0.227","0.139","0.276","0.366","0.272","0.285","0.240","139","612","88.0","9.4","2456","86.7","86.65","277","1208","1142","-0.1","6.20","109","153","111","148","296","318","294"
"2313",593958,"Eduardo Rodriguez",2018,"2313","100.0","0.238","0.140","0.301","0.377","0.298","0.302","0.229","119","501","87.9","13.9","2181","90.4","89.66","288","1096","1210","-0.7","5.83","107","150","116","149","281","313","286"
"2306",448855,"Junior Guerra",2018,"2306","100.0","0.264","0.170","0.317","0.434","0.333","0.322","0.250","143","542","88.9","13.5","2080","90.7","90.49","269","1080","1211","-0.2","6.13","110","154","111","150","298","317","293"
"2287",592662,"Robbie Ray",2018,"2287","100.0","0.216","0.163","0.293","0.379","0.312","0.312","0.219","97","449","90.1","14.6","2174","89.0","88.69","315","975","1299","-0.3","6.12","106","151","111","149","300","325","297"
"2265",434538,"Francisco Liriano",2018,"2265","100.0","0.252","0.169","0.285","0.421","0.337","0.360","0.266","127","503","88.0","9.3","2032","88.2","87.96","240","942","1307","-0.2","6.11","105","150","111","144","296","320","286"
"2249",543243,"Sonny Gray",2018,"2249","100.0","0.270","0.149","0.327","0.419","0.336","0.329","0.254","138","511","88.6","7.9","2533","89.1","88.83","243","966","1274","-0.3","6.17","110","156","113","148","294","323","291"
"2234",641745,"Brad Keller",2018,"2234","100.0","0.252","0.083","0.294","0.335","0.290","0.306","0.249","133","528","88.1","7.1","2263","91.5","90.93","217","1021","1206","-0.6","5.82","110","153","110","144","299","320","297"
"2232",670950,"Trevor Richards",2018,"2232","100.0","0.253","0.169","0.314","0.422","0.324","0.327","0.250","121","479","88.1","15.0","2132","86.9","86.94","262","1008","1207","0.0","6.37","107","149","106","149","296","323","297"
"2228",112526,"Bartolo Colon",2018,"2228","100.0","0.291","0.255","0.288","0.547","0.362","0.372","0.306","172","591","89.6","11.8","2129","86.1","84.14","129","1024","1195","-2.0","5.13","110","151","109","147","292","317","296"
"2224",612672,"Wei-Yin Chen",2018,"2224","100.0","0.256","0.176","0.289","0.432","0.318","0.297","0.233","131","511","87.6","17.4","2056","86.9","86.39","205","1001","1211","-0.5","5.99","105","149","109","147","302","321","291"
"2173",621111,"Walker Buehler",2018,"2173","100.0","0.193","0.108","0.249","0.300","0.247","0.263","0.205","95","493","87.9","9.5","2482","92.1","91.79","272","1055","1101","-0.3","5.98","110","154","113","149","297","321","300"
"2171",642545,"Jaime Barria",2018,"2171","100.0","0.242","0.159","0.272","0.402","0.315","0.333","0.252","117","483","88.7","17.8","2113","86.5","85.33","242","987","1167","-1.2","5.54","110","152","109","148","293","320","299"
"2166",572140,"Tyler Skaggs",2018,"2166","100.0","0.262","0.151","0.328","0.413","0.320","0.312","0.247","127","484","89.2","12.8","2273","85.7","85.18","262","1015","1143","-0.5","6.13","108","153","111","147","300","322","293"
"2161",544931,"Stephen Strasburg",2018,"2161","100.0","0.240","0.169","0.310","0.409","0.306","0.312","0.234","118","492","89.2","10.9","2161","90.1","90.68","280","998","1141","0.6","6.64","111","150","110","148","297","315","298"
"2158",664192,"Joey Lucchesi",2018,"2158","100.0","0.254","0.197","0.310","0.450","0.328","0.323","0.245","125","493","89.4","8.7","2171","86.4","86.40","244","944","1201","0.0","6.24","111","150","114","148","299","318","300"
"2152",605242,"Michael Fulmer",2018,"2152","100.0","0.254","0.183","0.289","0.437","0.327","0.337","0.264","128","504","89.4","11.8","2185","92.2","92.27","251","1075","1065","0.1","6.24","109","150","111","146","292","317","291"
"2136",573185,"Dan Straily",2018,"2136","100.0","0.237","0.195","0.259","0.431","0.324","0.360","0.268","107","452","90.1","18.8","2256","86.9","86.40","237","989","1128","-0.5","6.03","108","150","107","150","296","322","297"
"2130",434671,"Anibal Sanchez",2018,"2130","100.0","0.213","0.141","0.260","0.354","0.277","0.280","0.213","106","497","85.0","12.2","2083","86.1","86.10","245","975","1135","0.0","6.13","107","149","104","149","296","318","297"
"2108",621121,"Lance McCullers Jr.",2018,"2108","100.0","0.215","0.140","0.279","0.355","0.289","0.303","0.223","100","465","89.2","5.4","2446","89.2","88.12","300","950","1141","-1.1","5.71","108","152","116","151","287","314","292"
"2104",448179,"Rich Hill",2018,"2104","100.0","0.219","0.181","0.272","0.400","0.297","0.309","0.229","108","493","88.8","15.7","2626","83.3","82.68","244","988","1104","-0.6","6.04","109","153","112","148","299","320","295"
"2076",519455,"Jordan Zimmermann",2018,"2076","100.0","0.269","0.228","0.289","0.497","0.338","0.333","0.260","140","521","89.1","16.8","2306","87.7","87.34","206","996","1066","-0.4","5.97","109","153","114","144","297","324","292"
"2073",434628,"Jason Hammel",2018,"2073","100.0","0.315","0.189","0.350","0.505","0.368","0.375","0.305","168","533","89.5","15.6","2217","88.0","88.16","210","1012","1052","0.2","6.33","112","151","110","144","295","320","297"
"2071",641816,"Tyler Mahle",2018,"2071","100.0","0.283","0.204","0.329","0.486","0.360","0.343","0.266","125","442","90.1","14.3","2132","89.4","89.43","237","975","1078","0.0","6.32","115","149","111","146","300","308","289"
"2060",453178,"Ian Kennedy",2018,"2060","100.0","0.265","0.191","0.302","0.456","0.334","0.346","0.261","125","471","89.4","17.9","2345","88.0","87.84","186","964","1088","-0.2","6.23","111","152","112","145","298","322","300"
"2053",592229,"Dylan Covey",2018,"2053","100.0","0.269","0.125","0.306","0.394","0.320","0.335","0.269","129","480","88.6","5.8","2011","90.8","90.09","159","909","1135","-0.7","5.75","110","149","110","148","295","317","297"
"2053",518516,"Madison Bumgarner",2018,"2053","100.0","0.238","0.152","0.277","0.390","0.300","0.327","0.251","118","495","88.4","13.3","2098","85.3","85.16","206","955","1087","-0.1","6.13","108","149","111","145","299","320","293"
"2051",628317,"Kenta Maeda",2018,"2051","100.0","0.240","0.159","0.323","0.399","0.304","0.292","0.225","115","479","87.3","13.6","2261","86.8","86.13","322","1016","1022","-0.7","5.85","110","154","114","145","296","320","297"
"2041",543208,"Sam Gaviglio",2018,"2041","100.0","0.281","0.189","0.316","0.470","0.344","0.338","0.271","140","498","88.8","7.9","2008","85.4","85.59","187","890","1141","0.2","6.42","109","152","114","145","295","319","294"
"2040",621107,"Zach Eflin",2018,"2040","100.0","0.261","0.172","0.313","0.433","0.318","0.300","0.241","130","499","87.4","14.0","2156","90.4","90.58","236","986","1042","0.2","6.37","108","154","111","148","295","322","292"
"2026",641778,"Eric Lauer",2018,"2026","100.0","0.285","0.157","0.336","0.442","0.347","0.342","0.267","127","446","88.3","16.3","2195","87.8","86.98","190","941","1070","-0.8","5.88","112","150","114","147","299","315","297"
"1999",548389,"Ross Stripling",2018,"1999","100.0","0.257","0.174","0.324","0.431","0.309","0.272","0.223","123","478","87.9","10.3","2313","87.2","86.53","244","952","1033","-0.7","5.75","109","154","116","146","296","319","299"
"1974",593372,"Carlos Martinez",2018,"1974","100.0","0.228","0.087","0.296","0.314","0.292","0.304","0.223","100","439","85.9","10.9","2120","89.5","87.88","231","922","1026","-1.6","5.24","112","146","107","148","296","318","299"
"1966",607074,"Carlos Rodon",2018,"1966","100.0","0.220","0.156","0.243","0.376","0.309","0.318","0.229","97","441","87.7","16.7","2228","89.9","88.81","190","894","1057","-1.1","5.60","107","149","109","145","296","319","296"
"1963",502327,"Hector Santiago",2018,"1963","100.0","0.258","0.187","0.309","0.445","0.349","0.336","0.228","101","391","89.1","21.0","2080","87.5","86.24","185","880","1078","-1.3","5.57","109","150","112","146","291","313","291"
"1950",543022,"Tyler Chatwood",2018,"1950","100.0","0.245","0.125","0.291","0.371","0.351","0.371","0.257","92","375","88.8","7.3","2441","90.2","89.70","167","752","1172","-0.5","5.96","114","151","111","149","298","320","297"
"1947",543557,"Mike Montgomery",2018,"1947","100.0","0.272","0.119","0.311","0.391","0.315","0.334","0.280","131","481","87.9","7.6","1971","86.4","85.88","194","892","1036","-0.5","6.05","111","151","110","148","300","320","296"
"1926",518452,"Chad Bettis",2018,"1926","100.0","0.265","0.189","0.284","0.454","0.339","0.348","0.269","121","456","88.6","6.9","1819","86.5","86.06","178","829","1079","-0.4","5.74","114","153","115","146","302","323","303"
"1879",621389,"Ty Blach",2018,"1879","100.0","0.289","0.111","0.330","0.399","0.325","0.341","0.287","133","461","88.3","6.0","2139","85.1","82.70","149","817","1054","-2.4","4.83","108","148","112","146","296","317","292"
"1875",607231,"John Gant",2018,"1875","100.0","0.216","0.121","0.255","0.336","0.286","0.317","0.244","91","422","88.8","11.8","2207","87.4","87.17","229","869","995","-0.2","6.14","113","147","107","148","299","318","302"
"1863",605446,"Dereck Rodriguez",2018,"1863","100.0","0.223","0.153","0.259","0.376","0.289","0.306","0.243","98","439","89.1","15.4","2120","86.6","86.65","185","843","1005","0.1","6.22","110","150","112","148","298","321","294"
