"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"284",606424,"Jarlin Garcia",2020,"284","100.0","0.180","0.033","0.220","0.213","0.226","0.279","0.225","11","61","88.3","12.5","2227","88.9","89.13","18","114","168","0.2","6.34","111","154","115","147","292","317","293"
"284",467100,"Ivan Nova",2020,"284","100.0","0.278","0.203","0.273","0.481","0.352","0.402","0.318","22","79","88.5","6.2","2166","88.1","87.70","28","142","141","-0.4","6.02","106","148","113","146","294","326","282"
"283",543606,"Jake Odorizzi",2020,"283","100.0","0.291","0.273","0.308","0.564","0.373","0.386","0.311","16","55","89.0","13.6","1962","88.0","87.98","27","136","146","0.0","6.03","104","151","113","148","310","337","298"
"282",622072,"Alex Wood",2020,"282","100.0","0.304","0.214","0.385","0.518","0.385","0.330","0.269","17","56","86.3","13.7","2122","87.8","87.71","37","129","150","-0.1","6.36","109","158","114","146","304","324","296"
"282",571735,"David Hale",2020,"282","100.0","0.324","0.183","0.382","0.507","0.365","0.357","0.312","23","71","88.6","5.1","2069","87.9","88.45","31","136","146","0.6","6.58","108","148","116","146","292","322","290"
"282",455119,"Chris Martin",2020,"282","100.0","0.129","0.065","0.171","0.194","0.161","0.283","0.231","8","62","88.1","11.7","2173","89.5","89.52","39","146","134","0.0","6.39","111","151","115","152","304","330","300"
"281",670167,"John Schreiber",2020,"281","100.0","0.297","0.188","0.347","0.484","0.341","0.314","0.275","19","64","89.3","17.4","2168","84.9","85.51","22","121","159","0.6","6.67","109","148","118","144","296","326","287"
"281",424144,"Oliver Perez",2020,"281","100.0","0.210","0.048","0.265","0.258","0.240","0.269","0.225","13","62","87.1","13.5","2145","83.9","84.00","24","124","153","0.1","6.27","108","148","113","148","293","315","289"
"280",453265,"Tony Watson",2020,"280","100.0","0.191","0.147","0.196","0.338","0.242","0.290","0.239","13","68","84.8","10.7","2296","85.8","85.31","37","136","142","-0.5","6.03","111","156","121","146","296","317","294"
"278",607229,"Robert Gsellman",2020,"278","100.0","0.361","0.311","0.367","0.672","0.451","0.412","0.321","22","61","88.8","13.5","2205","91.1","91.26","21","126","148","0.2","6.32","113","149","118","145","298","318","292"
"277",641312,"Shaun Anderson",2020,"277","100.0","0.182","0.200","0.206","0.382","0.311","0.303","0.193","10","55","87.8","17.4","2567","90.7","91.62","39","116","161","0.9","6.71","108","156","120","149","299","318","291"
"276",606131,"Luis Perdomo",2020,"276","100.0","0.203","0.203","0.222","0.406","0.308","0.305","0.225","13","64","89.0","3.8","2023","90.1","89.80","32","121","155","-0.3","6.01","114","148","129","146","305","331","314"
"276",605151,"Archie Bradley",2020,"276","100.0","0.246","0.101","0.320","0.348","0.274","0.297","0.249","17","69","86.7","13.4","2049","90.0","90.18","29","126","148","0.2","6.41","110","152","120","148","298","327","302"
"272",592865,"Taylor Williams",2020,"272","100.0","0.246","0.105","0.361","0.351","0.312","0.304","0.211","14","57","89.3","11.9","2396","90.0","89.85","37","116","153","-0.1","6.24","110","155","120","148","296","328","296"
"272",626929,"Lewis Thorpe",2020,"272","100.0","0.358","0.239","0.377","0.597","0.434","0.385","0.305","24","67","85.5","17.2","1983","84.9","85.88","25","121","151","1.0","7.04","102","151","115","147","302","333","296"
"270",657141,"Jordan Yamamoto",2020,"270","100.0","0.458","0.525","0.487","0.983","0.586","0.486","0.365","27","59","93.0","17.9","2567","84.0","83.61","23","116","154","-0.4","6.31","103","150","114","148","303","318","281"
"268",594986,"Kyle Ryan",2020,"268","100.0","0.267","0.300","0.250","0.567","0.370","0.302","0.248","16","60","87.7","9.6","2002","85.9","86.59","20","120","147","0.7","6.63","112","155","115","151","298","325","294"
"268",656970,"Devin Smeltzer",2020,"268","100.0","0.292","0.185","0.354","0.477","0.351","0.299","0.246","19","65","87.7","15.5","2195","81.5","81.10","30","120","147","-0.4","5.91","100","151","111","148","306","335","300"
"267",592761,"Caleb Smith",2020,"267","100.0","0.125","0.188","0.100","0.313","0.279","0.337","0.186","6","48","88.9","31.5","2437","87.1","85.44","40","113","153","-1.7","5.50","106","153","117","149","307","330","293"
"265",664074,"Cody Ponce",2020,"265","100.0","0.200","0.333","0.163","0.533","0.328","0.342","0.246","12","60","88.7","21.3","2424","88.1","88.83","22","115","150","0.7","6.71","111","155","124","149","297","319","299"
"265",656557,"Tanner Houck",2020,"265","100.0","0.113","0.075","0.161","0.189","0.215","0.290","0.188","6","53","87.7","8.9","2201","88.4","88.39","32","118","146","0.0","6.37","108","148","118","148","301","329","292"
"263",608349,"Corey Knebel",2020,"263","100.0","0.278","0.278","0.314","0.556","0.385","0.301","0.205","15","54","86.9","19.7","2480","88.6","87.79","22","101","160","-0.8","6.36","112","154","123","150","295","318","299"
"262",592464,"Mike Kickham",2020,"262","100.0","0.333","0.349","0.375","0.683","0.439","0.348","0.255","21","63","89.9","10.2","2411","83.9","84.15","36","132","128","0.3","6.72","106","151","119","146","289","323","297"
"261",453178,"Ian Kennedy",2020,"261","100.0","0.323","0.371","0.325","0.694","0.434","0.367","0.281","20","62","91.3","18.3","2351","90.5","91.05","29","135","124","0.6","6.48","112","158","120","146","301","327","304"
"261",503285,"Darren O'Day",2020,"261","100.0","0.136","0.068","0.194","0.203","0.209","0.248","0.184","8","59","83.9","18.7","2278","82.7","83.52","38","119","138","0.8","6.78","111","152","116","151","306","328","294"
"260",606996,"Kyle Hart",2020,"260","100.0","0.429","0.286","0.500","0.714","0.499","0.466","0.356","24","56","89.7","16.6","2039","84.4","84.66","27","103","157","0.3","6.27","108","149","117","144","276","319","287"
"260",592094,"Jason Adam",2020,"260","100.0","0.180","0.200","0.259","0.380","0.290","0.249","0.163","9","50","83.4","14.8","2645","89.8","90.35","48","115","145","0.5","6.56","113","154","114","148","296","323","297"
"255",664714,"Ljay Newsome",2020,"255","100.0","0.303","0.288","0.302","0.591","0.375","0.296","0.263","20","66","87.7","16.9","1978","86.0","85.96","29","133","120","0.0","6.19","111","157","122","149","295","324","300"
"255",672578,"Carlos Hernandez",2020,"255","100.0","0.317","0.250","0.349","0.567","0.399","0.384","0.311","19","60","91.6","15.3","2202","90.2","91.54","30","118","136","1.3","6.96","109","156","117","148","306","328","307"
"253",476594,"Robert Stock",2020,"253","100.0","0.320","0.080","0.432","0.400","0.364","0.323","0.247","16","50","90.6","6.1","2242","92.1","92.21","27","106","147","0.1","6.36","108","148","118","146","280","322","298"
"252",519293,"Will Smith",2020,"252","100.0","0.190","0.362","0.121","0.552","0.320","0.329","0.230","11","58","90.2","22.2","2283","86.3","86.24","44","120","132","-0.1","6.30","109","151","114","152","306","329","298"
"252",592473,"Adam Kolarek",2020,"252","100.0","0.164","0.060","0.185","0.224","0.191","0.250","0.223","11","67","83.0","-0.8","2128","87.6","88.01","21","118","133","0.4","6.52","114","158","115","149","298","318","294"
"250",642092,"Riley Smith",2020,"250","100.0","0.234","0.078","0.311","0.313","0.265","0.247","0.207","15","64","86.1","8.9","2216","89.2","89.05","14","101","149","-0.1","6.37","112","153","123","149","310","333","302"
"250",542960,"Brad Brach",2020,"250","100.0","0.186","0.163","0.222","0.349","0.348","0.327","0.181","8","43","83.9","18.0","2198","86.9","86.03","37","114","135","-0.9","5.66","116","151","119","145","296","315","291"
"248",673633,"Yoshihisa Hirano",2020,"248","100.0","0.340","0.170","0.390","0.509","0.398","0.323","0.235","18","53","85.9","9.8","1594","85.6","85.91","31","116","131","0.3","6.46","107","153","115","146","294","326","297"
"247",571948,"Hoby Milner",2020,"247","100.0","0.250","0.308","0.235","0.558","0.371","0.356","0.255","13","52","88.2","21.1","1908","83.2","83.20","20","101","145","0.0","6.31","116","151","115","150","305","321","299"
"247",518774,"Matt Harvey",2020,"247","100.0","0.450","0.367","0.477","0.817","0.535","0.437","0.366","27","60","93.5","8.9","2157","89.7","89.57","18","104","142","-0.1","6.14","110","155","119","148","301","327","309"
"246",580792,"Nick Goody",2020,"246","100.0","0.304","0.348","0.355","0.652","0.423","0.355","0.259","14","46","86.1","15.2","2272","85.8","85.43","26","109","136","-0.4","6.12","107","148","110","143","300","319","289"
"244",641778,"Eric Lauer",2020,"244","100.0","0.347","0.224","0.417","0.571","0.431","0.392","0.299","17","49","88.6","23.3","2217","87.7","87.11","30","103","138","-0.6","5.86","107","154","120","146","298","320","298"
"244",624586,"James Hoyt",2020,"244","100.0","0.173","0.135","0.250","0.308","0.260","0.292","0.210","9","52","87.7","14.7","2584","83.0","82.60","41","116","127","-0.4","6.05","102","150","118","147","303","316","289"
"242",607374,"Nick Tropeano",2020,"242","100.0","0.233","0.150","0.325","0.383","0.289","0.298","0.241","14","60","91.0","16.2","2023","83.3","82.12","36","108","133","-1.2","5.56","108","152","123","149","303","320","297"
"241",607067,"Colin Rea",2020,"241","100.0","0.254","0.186","0.255","0.441","0.296","0.324","0.285","15","59","89.3","11.0","2220","88.7","89.27","20","115","126","0.6","6.48","114","156","117","151","297","326","296"
"241",554340,"Yimi Garcia",2020,"241","100.0","0.164","0.055","0.250","0.218","0.205","0.252","0.198","9","55","88.3","18.0","2514","90.4","89.97","33","113","128","-0.4","6.04","104","153","120","149","299","323","291"
"241",476454,"Dellin Betances",2020,"241","100.0","0.267","0.022","0.353","0.289","0.348","0.347","0.251","12","45","82.5","10.9","2355","88.4","88.65","18","84","155","0.3","6.35","107","148","121","143","298","317","293"
"241",664139,"Ian Gibaut",2020,"241","100.0","0.229","0.188","0.281","0.417","0.339","0.359","0.263","11","48","88.5","11.7","2090","91.1","89.22","28","103","137","-1.9","6.45","108","150","113","147","301","326","292"
"241",592135,"Cam Bedrosian",2020,"241","100.0","0.196","0.059","0.244","0.255","0.239","0.294","0.233","10","51","90.8","25.7","2434","87.0","86.58","24","105","136","-0.4","6.00","114","150","120","148","314","323","301"
"240",607231,"John Gant",2020,"240","100.0","0.167","0.019","0.250","0.185","0.213","0.257","0.197","9","54","87.3","4.5","2284","87.8","87.79","35","107","133","0.0","6.30","110","150","115","147","301","324","301"
"237",542888,"Shawn Armstrong",2020,"237","100.0","0.170","0.132","0.211","0.302","0.229","0.277","0.228","9","53","88.2","10.6","2584","90.1","90.50","32","122","114","0.4","6.60","107","153","116","145","298","319","291"
"237",605447,"Jordan Romano",2020,"237","100.0","0.154","0.135","0.207","0.288","0.226","0.247","0.176","8","52","92.2","-0.6","2268","92.1","93.86","49","112","125","1.8","7.32","108","155","117","148","301","319","293"
"237",623433,"Nick Anderson",2020,"237","100.0","0.091","0.091","0.143","0.182","0.141","0.210","0.139","5","55","89.0","31.4","2146","91.4","91.26","52","141","95","-0.1","6.34","110","164","122","150","301","323","298"
"236",642003,"Cody Reed",2020,"236","100.0","0.239","0.196","0.281","0.435","0.345","0.371","0.295","11","46","87.8","7.4","2324","90.8","91.48","25","85","150","0.7","6.57","113","153","120","148","298","318","286"
"235",642770,"Javy Guerra",2020,"235","100.0","0.417","0.100","0.500","0.517","0.418","0.359","0.323","25","60","90.9","5.3","2228","95.2","95.19","24","113","121","0.0","6.17","115","148","126","148","303","333","312"
"234",570257,"Joely Rodriguez",2020,"234","100.0","0.174","0.065","0.276","0.239","0.225","0.274","0.215","8","46","88.2","4.5","1773","92.8","92.61","25","95","139","-0.2","6.31","110","151","114","148","297","322","288"
"233",657240,"Julian Merryweather",2020,"233","100.0","0.224","0.061","0.324","0.286","0.268","0.266","0.223","11","49","85.1","8.8","2167","90.6","90.76","30","116","117","0.2","6.63","104","151","121","147","296","311","287"
"233",680702,"Joey Gerber",2020,"233","100.0","0.241","0.167","0.245","0.407","0.300","0.328","0.275","13","54","89.3","11.6","2192","90.0","90.20","21","104","128","0.2","6.44","110","154","121","149","295","326","293"
"231",596043,"Daniel Mengden",2020,"231","100.0","0.286","0.204","0.316","0.490","0.367","0.305","0.233","14","49","92.4","18.5","2244","85.9","86.29","20","102","128","0.4","6.63","113","146","125","149","299","326","302"
"231",676220,"Seth Elledge",2020,"231","100.0","0.262","0.310","0.346","0.571","0.400","0.340","0.222","11","42","92.0","16.0","2367","89.7","89.67","24","86","144","0.0","6.28","112","148","113","145","300","322","299"
"230",621141,"Walker Lockett",2020,"230","100.0","0.313","0.149","0.352","0.463","0.356","0.329","0.296","21","67","85.4","12.5","2237","88.5","88.67","24","116","108","0.2","6.31","114","153","127","147","295","320","291"
"229",606149,"Giovanny Gallegos",2020,"229","100.0","0.170","0.075","0.258","0.245","0.211","0.280","0.230","9","53","90.5","14.1","2394","89.4","88.49","51","134","95","-0.9","5.72","109","149","117","145","304","330","304"
"229",642584,"Franklyn Kilome",2020,"229","100.0","0.298","0.383","0.310","0.681","0.447","0.394","0.276","14","47","87.9","15.1","2203","89.2","89.74","29","96","132","0.5","6.63","117","148","128","144","298","319","293"
"225",621290,"Dakota Bacus",2020,"225","100.0","0.298","0.106","0.325","0.404","0.354","0.350","0.297","14","47","87.3","8.3","2475","86.7","85.72","25","104","121","-1.0","5.53","107","152","120","144","306","319","293"
"223",621261,"Corey Oswalt",2020,"223","100.0","0.269","0.308","0.289","0.577","0.362","0.348","0.262","14","52","91.1","18.8","2062","89.6","90.58","30","101","120","1.0","6.87","113","149","122","145","291","323","295"
"223",664054,"Cody Stashak",2020,"223","100.0","0.204","0.185","0.257","0.389","0.266","0.293","0.227","11","54","89.6","17.1","2212","87.6","87.11","35","117","106","-0.5","5.87","113","157","114","149","300","331","294"
"222",656685,"Brett Martin",2020,"222","100.0","0.157","0.176","0.143","0.333","0.267","0.254","0.170","8","51","85.8","16.1","2214","90.4","90.19","19","110","112","-0.2","6.37","109","155","114","146","299","319","292"
"222",607179,"Jordan Weems",2020,"222","100.0","0.200","0.100","0.281","0.300","0.264","0.295","0.221","10","50","87.7","14.1","2053","91.7","91.78","31","96","126","0.1","6.53","114","150","125","150","298","325","299"
"219",605388,"Adam Morgan",2020,"219","100.0","0.269","0.231","0.333","0.500","0.355","0.329","0.236","14","52","88.5","10.6","2446","85.0","84.15","34","102","116","-0.9","5.76","109","149","115","146","293","323","298"
"218",542947,"Richard Bleier",2020,"218","100.0","0.226","0.081","0.275","0.306","0.253","0.292","0.265","14","62","85.6","-5.5","1940","85.9","86.36","18","106","110","0.5","6.62","107","150","111","150","293","318","295"
"217",641627,"Trevor Gott",2020,"217","100.0","0.271","0.542","0.182","0.813","0.469","0.400","0.266","13","48","93.7","28.2","2280","91.6","91.03","21","85","131","-0.6","6.00","111","160","117","150","300","322","295"
"215",592229,"Dylan Covey",2020,"215","100.0","0.310","0.155","0.356","0.466","0.337","0.297","0.279","18","58","89.3","10.8","1927","87.7","87.35","19","108","107","-0.4","5.91","109","152","120","146","284","322","290"
"212",667498,"Robert Dugger",2020,"212","100.0","0.396","0.491","0.364","0.887","0.526","0.446","0.345","21","53","93.1","22.2","2346","86.3","86.01","11","97","115","-0.3","6.18","106","152","118","149","298","321","284"
"210",641871,"Keynan Middleton",2020,"210","100.0","0.273","0.205","0.294","0.477","0.335","0.295","0.258","12","44","87.3","22.3","2355","93.3","93.53","26","104","106","0.2","6.49","112","149","114","148","305","325","298"
"210",664180,"Matt Hall",2020,"210","100.0","0.395","0.233","0.469","0.628","0.480","0.461","0.375","17","43","89.0","7.6","2406","83.2","82.85","13","84","125","-0.3","6.06","107","147","116","148","283","323","292"
"207",528748,"Humberto Castellanos",2020,"207","100.0","0.273","0.205","0.333","0.477","0.363","0.309","0.228","12","44","89.5","11.0","1968","85.6","85.31","21","96","109","-0.3","6.10","115","150","117","148","292","319","302"
"205",650668,"Humberto Mejia",2020,"205","100.0","0.310","0.310","0.357","0.619","0.424","0.437","0.300","13","42","93.0","17.6","2223","87.6","87.15","22","100","104","-0.4","5.93","103","152","119","147","292","318","301"
"205",453192,"Andrew Miller",2020,"205","100.0","0.191","0.021","0.290","0.213","0.251","0.217","0.137","9","47","86.6","11.1","2405","84.1","85.64","27","86","115","1.5","7.16","110","147","116","145","302","326","302"
"203",677651,"Luis Garcia",2020,"203","100.0","0.167","0.190","0.182","0.357","0.266","0.306","0.237","7","42","89.6","12.6","2203","88.3","88.00","23","88","114","-0.3","6.18","117","153","116","151","293","318","301"
"202",518397,"Scott Alexander",2020,"202","100.0","0.214","0.143","0.226","0.357","0.310","0.340","0.250","9","42","89.6","-8.8","2202","92.2","91.92","22","95","107","-0.3","6.05","111","158","114","147","298","315","292"
"202",665093,"Zac Grotz",2020,"202","100.0","0.367","0.467","0.304","0.833","0.544","0.489","0.308","11","30","87.9","12.5","1879","87.3","87.39","14","71","127","0.1","6.66","108","150","126","144","298","321","288"
"199",641851,"Kyle McGowin",2020,"199","100.0","0.214","0.143","0.292","0.357","0.277","0.254","0.190","9","42","85.2","16.8","2715","84.6","84.62","37","96","103","0.0","6.35","111","152","123","144","302","315","300"
"199",547973,"Aroldis Chapman",2020,"199","100.0","0.150","0.225","0.250","0.375","0.263","0.245","0.163","6","40","83.2","24.7","2407","95.1","96.45","42","101","97","1.3","7.12","113","149","115","149","291","322","288"
"199",647336,"Mike Soroka",2020,"199","100.0","0.224","0.020","0.268","0.245","0.271","0.333","0.277","11","49","88.0","3.9","2291","87.5","86.24","21","93","105","-1.3","5.41","104","148","109","150","306","334","299"
"195",541640,"Erasmo Ramirez",2020,"195","100.0","0.163","0.082","0.179","0.245","0.210","0.298","0.237","8","49","91.1","16.1","2178","88.2","88.73","19","89","105","0.5","6.52","116","151","128","146","296","323","295"
"194",640444,"Wil Crowe",2020,"194","100.0","0.378","0.459","0.375","0.838","0.532","0.498","0.350","14","37","90.1","23.2","2256","88.1","88.32","14","72","121","0.2","6.37","109","152","119","145","309","310","296"
"194",621237,"Jose Alvarado",2020,"194","100.0","0.250","0.222","0.318","0.472","0.361","0.375","0.267","9","36","87.1","10.4","2163","94.8","95.65","23","82","110","0.9","6.82","104","148","112","144","299","315","291"
"194",664854,"Ryan Helsley",2020,"194","100.0","0.186","0.256","0.167","0.442","0.322","0.322","0.217","8","43","91.9","16.9","2488","90.4","90.92","29","91","102","0.5","6.49","109","148","113","147","303","324","300"
"194",665759,"Ramon Rosso",2020,"194","100.0","0.243","0.189","0.320","0.432","0.359","0.370","0.247","9","37","93.3","23.9","2517","90.8","90.41","29","93","100","-0.4","6.00","109","149","117","146","293","322","295"
"191",608678,"Dominic Leone",2020,"191","100.0","0.333","0.286","0.478","0.619","0.423","0.380","0.288","14","42","87.0","7.9","2385","89.9","90.67","35","95","96","0.8","6.58","107","152","121","150","293","316","286"
"191",491624,"Cesar Valdez",2020,"191","100.0","0.143","0.082","0.184","0.224","0.179","0.262","0.240","7","49","89.4","5.7","1850","79.1","77.87","27","89","102","-1.2","5.53","108","154","116","146","298","320","291"
"190",630023,"Yonny Chirinos",2020,"190","100.0","0.304","0.174","0.353","0.478","0.369","0.381","0.320","14","46","85.8","18.4","1990","90.6","90.36","28","93","94","-0.2","6.29","105","151","115","146","295","317","297"
"189",592773,"Ryne Stanek",2020,"189","100.0","0.275","0.250","0.308","0.525","0.382","0.348","0.233","11","40","87.8","19.8","2144","91.7","91.25","30","89","100","-0.4","6.09","98","149","120","146","306","320","288"
"188",608334,"Carson Fulmer",2020,"188","100.0","0.205","0.154","0.259","0.359","0.303","0.296","0.211","8","39","91.2","15.2","2131","89.0","89.00","27","83","102","0.0","6.25","111","149","119","146","299","325","286"
"187",670550,"Nivaldo Rodriguez",2020,"187","100.0","0.385","0.282","0.414","0.667","0.453","0.387","0.306","15","39","89.7","16.8","2208","89.3","88.83","19","84","103","-0.5","5.93","114","153","116","148","293","321","300"
"186",663531,"Logan Allen",2020,"186","100.0","0.293","0.146","0.333","0.439","0.369","0.340","0.253","12","41","90.2","10.6","2156","87.2","87.28","17","70","115","0.1","6.23","107","153","124","150","288","314","290"
"186",667463,"John King",2020,"186","100.0","0.289","0.178","0.324","0.467","0.360","0.302","0.226","13","45","88.9","4.6","2053","88.3","87.78","16","82","102","-0.5","6.00","108","154","115","148","299","314","290"
"186",598286,"Nick Ramirez",2020,"186","100.0","0.200","0.225","0.185","0.425","0.297","0.305","0.233","8","40","84.4","10.2","1854","85.2","84.30","19","81","104","-0.9","5.63","112","151","123","143","301","328","287"
"185",643615,"T.J. Zeuch",2020,"185","100.0","0.209","0.140","0.205","0.349","0.270","0.334","0.304","9","43","89.7","5.9","2050","88.6","88.72","12","79","106","0.1","6.35","112","153","124","145","296","312","288"
"184",605177,"Andrew Chafin",2020,"184","100.0","0.275","0.225","0.360","0.500","0.353","0.329","0.268","11","40","86.7","15.1","2236","91.0","91.03","19","73","111","0.0","6.73","109","154","120","150","304","332","306"
"184",472610,"Luis Garcia",2020,"184","100.0","0.278","0.139","0.375","0.417","0.363","0.390","0.299","10","36","92.6","13.8","2022","91.5","91.18","22","72","112","-0.3","6.40","107","152","113","146","293","319","294"
"184",641401,"Connor Brogdon",2020,"184","100.0","0.128","0.256","0.105","0.385","0.248","0.232","0.163","5","39","90.1","17.1","2208","90.3","91.59","31","95","89","1.3","7.13","110","150","116","146","295","323","294"
"183",500779,"Jose Quintana",2020,"183","100.0","0.263","0.158","0.360","0.421","0.314","0.296","0.265","10","38","94.4","9.7","2076","86.4","87.20","21","76","107","0.8","6.67","112","155","114","149","303","333","295"
"181",605501,"Stephen Tarpley",2020,"181","100.0","0.282","0.231","0.333","0.513","0.389","0.328","0.233","11","39","84.9","1.7","2205","87.2","87.03","17","73","104","-0.2","6.20","100","148","110","147","295","316","292"
"177",670329,"Rico Garcia",2020,"177","100.0","0.333","0.154","0.375","0.487","0.368","0.359","0.315","13","39","92.0","12.2","2261","91.1","90.65","19","85","91","-0.5","5.96","107","155","119","148","296","316","291"
"177",643256,"Adam Cimber",2020,"177","100.0","0.289","0.156","0.293","0.444","0.308","0.258","0.207","13","45","85.8","7.2","2270","81.5","81.36","22","99","78","-0.1","6.22","107","151","120","150","288","313","289"
"177",543483,"Matt Magill",2020,"177","100.0","0.231","0.231","0.240","0.462","0.337","0.330","0.224","9","39","91.1","17.3","2490","86.9","87.68","19","70","106","0.8","6.76","108","153","120","148","295","328","293"
"176",650382,"Darwinzon Hernandez",2020,"176","100.0","0.161","0.000","0.278","0.161","0.265","0.274","0.158","5","31","84.4","13.6","2410","91.2","92.15","22","80","95","1.0","6.74","104","149","119","145","288","325","288"
"176",596112,"Robert Stephenson",2020,"176","100.0","0.282","0.615","0.167","0.897","0.486","0.359","0.241","11","39","91.2","26.0","2680","87.0","87.08","34","86","89","0.1","6.08","117","156","124","154","298","321","294"
"176",664157,"Travis Bergen",2020,"176","100.0","0.185","0.148","0.267","0.333","0.333","0.367","0.217","5","27","92.0","10.5","2444","87.9","87.42","16","60","116","-0.5","6.13","103","149","119","149","304","327","297"
"174",664856,"Chance Adams",2020,"174","100.0","0.375","0.200","0.424","0.575","0.396","0.338","0.294","15","40","90.7","20.8","2578","85.3","85.35","12","74","99","0.0","6.31","111","157","122","147","305","324","306"
"171",543118,"Oliver Drake",2020,"171","100.0","0.189","0.216","0.172","0.405","0.288","0.260","0.190","7","37","85.0","5.5","1663","87.2","88.35","24","84","86","1.2","7.15","111","162","114","147","294","316","296"
"171",523260,"Joe Kelly",2020,"171","100.0","0.235","0.088","0.308","0.324","0.306","0.311","0.241","8","34","88.2","-3.6","2744","90.7","90.37","19","69","102","-0.3","6.04","112","160","115","150","301","320","295"
"170",668941,"JoJo Romero",2020,"170","100.0","0.310","0.143","0.387","0.452","0.353","0.330","0.297","13","42","85.7","3.8","2218","90.5","89.11","26","91","76","-1.4","5.48","109","151","116","149","295","323","293"
"170",605498,"Andrew Suarez",2020,"170","100.0","0.250","0.167","0.267","0.417","0.335","0.461","0.353","9","36","91.9","13.8","2109","87.9","71.39","12","75","95","-16.5","5.49","110","157","123","148","295","322","295"
"169",669214,"Conner Menez",2020,"169","100.0","0.158","0.211","0.143","0.368","0.278","0.298","0.217","6","38","83.5","26.2","2264","87.8","88.64","16","79","88","0.8","6.68","112","159","120","152","297","322","296"
"168",657097,"Jacob Webb",2020,"168","100.0","0.200","0.029","0.280","0.229","0.236","0.271","0.228","7","35","89.8","9.4","2331","87.9","87.51","27","82","86","-0.4","6.18","111","149","117","151","307","330","299"
"168",641420,"Zack Burdi",2020,"168","100.0","0.324","0.382","0.368","0.706","0.440","0.389","0.297","11","34","94.1","13.5","2570","93.5","93.40","34","84","84","-0.1","6.11","108","151","122","150","294","319","297"
"165",592811,"Andrew Triggs",2020,"165","100.0","0.242","0.273","0.217","0.515","0.367","0.368","0.277","8","33","91.0","14.2","2388","83.5","81.60","8","58","107","-1.9","6.45","113","152","117","150","281","323","294"
"165",641482,"Nestor Cortes",2020,"165","100.0","0.343","0.571","0.286","0.914","0.538","0.411","0.277","12","35","87.4","21.9","2156","83.8","82.05","13","64","99","-1.7","5.78","107","151","122","146","289","322","286"
"162",622490,"Robinson Leyer",2020,"162","100.0","0.462","0.423","0.643","0.885","0.584","0.442","0.310","12","26","88.8","16.0","2348","91.2","90.03","24","65","97","-1.2","5.60","111","151","119","148","284","323","298"
"162",501593,"Luis Avilan",2020,"162","100.0","0.265","0.206","0.304","0.471","0.353","0.353","0.266","9","34","87.6","15.7","2190","85.9","85.30","21","66","96","-0.6","5.95","111","151","122","151","291","322","282"
"159",475054,"Chaz Roe",2020,"159","100.0","0.294","0.118","0.385","0.412","0.330","0.289","0.256","10","34","86.2","21.5","2791","84.1","83.77","15","68","90","-0.3","6.34","105","151","113","146","299","318","288"
"158",622492,"Keury Mella",2020,"158","100.0","0.263","0.132","0.321","0.395","0.289","0.297","0.244","10","38","91.6","11.6","2282","91.1","91.50","18","76","82","0.4","6.62","108","151","120","148","306","331","300"
"155",607481,"Aaron Bummer",2020,"155","100.0","0.152","0.000","0.263","0.152","0.205","0.256","0.171","5","33","94.2","-8.7","2060","94.4","94.13","21","60","95","-0.3","6.36","107","148","108","146","294","315","293"
"153",572143,"Burch Smith",2020,"153","100.0","0.163","0.116","0.207","0.279","0.194","0.213","0.183","7","43","89.5","22.0","2385","90.7","91.81","23","79","74","1.1","6.98","110","148","120","149","298","324","294"
"153",664092,"Sean Poppen",2020,"153","100.0","0.290","0.097","0.429","0.387","0.331","0.274","0.224","9","31","89.3","9.5","1993","89.0","89.19","20","65","86","0.2","6.22","103","151","109","148","306","336","300"
"153",543766,"Bryan Shaw",2020,"153","100.0","0.433","0.333","0.462","0.767","0.516","0.411","0.337","13","30","90.2","4.7","2433","88.6","88.08","12","60","92","-0.5","5.88","109","156","124","147","285","330","290"
"152",664069,"Ben Braymer",2020,"152","100.0","0.241","0.034","0.333","0.276","0.291","0.291","0.228","7","29","90.4","19.3","2044","83.6","82.38","12","58","94","-1.2","5.63","108","152","121","144","297","311","292"
"150",656420,"J.P. Feyereisen",2020,"150","100.0","0.138","0.310","0.048","0.448","0.293","0.320","0.209","4","29","87.4","20.2","2497","89.7","89.43","25","72","77","-0.3","6.10","112","153","124","155","295","318","300"
"150",605335,"Brandon Leibrandt",2020,"150","100.0","0.103","0.000","0.115","0.103","0.193","0.307","0.208","3","29","89.6","20.2","2217","85.4","86.05","10","68","82","0.6","6.62","107","151","117","148","295","319","294"
"149",657024,"Erik Swanson",2020,"149","100.0","0.344","0.344","0.381","0.688","0.440","0.410","0.338","11","32","93.5","15.8","2214","93.3","94.34","21","71","76","1.0","6.96","111","156","120","149","295","328","298"
"147",592804,"Tyler Thornburg",2020,"147","100.0","0.222","0.037","0.353","0.259","0.282","0.310","0.228","6","27","91.1","31.7","2427","87.6","87.59","19","59","88","0.0","6.33","117","158","120","153","292","319","294"
